ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,Estado del pedido,Método de pago,Descuento aplicado,Número de seguimiento,Hora del pedido,Tipo de envío
C8864,África,Namibia,MINI HERE,Online,Crítica,4/28/2020,886478078,5/29/2020,7418,255.28,159.42,1893667.04,1182577.56,Procesando,PayPal,10%,DEFGHIJKLMN,23:13,Envío urgente
C3543,Australia y Oceanía,Tonga,MINI HERE,Online,Alta,2/17/2022,354335105,4/7/2022,4487,205.7,117.11,922975.9,525472.57,Enviado,Transferencia bancaria,15%,OPQRSTUVWXY,16:25,Envío internacional
C5881,Asia,Malaysia,MINI HERE,Online,Crítica,1/18/2020,588117730,2/11/2020,5960,421.89,364.69,2514464.4,2173552.4,Pendiente,Tarjeta de débito,20%,Z1234567891,3:36,Envío prioritario
C5722,África,Egypt,MINI HERE,Online,Crítica,5/21/2020,572249782,5/21/2020,282,47.45,31.79,13380.9,8964.78,Procesando,Efectivo,25%,1234ABCDEFGHI,20:47,Envío rápido
C7114,África,Saudi Arabia,MINI HERE,Offline,Baja,4/16/2021,711467587,5/23/2021,7924,668.27,502.54,5295371.48,3982126.96,Devuelto,Tarjeta de crédito,30%,JKLMNOPQRS,9:59,Envío terrestre
C5808,Centroamérica y Caribe,Panama,MINI HERE,Online,Crítica,9/26/2022,580819976,10/24/2022,6393,651.21,524.96,4163185.53,3356069.28,Enviado,PayPal,35%,TUVWXYZ5679,15:10,Envío aéreo
C2756,Centroamérica y Caribe,Haiti,MINI HERE,Online,Media,3/27/2022,275668275,4/30/2022,5223,651.21,524.96,3401269.83,2741866.08,Entregado,Transferencia bancaria,40%,90ABCDEFGH,4:21,Envío seguro
C8616,África,Mauritania,MINI HERE,Offline,Alta,12/30/2021,861686313,12/30/2021,983,205.7,117.11,202203.1,115119.13,Cancelado,Tarjeta de débito,45%,IJKLMNOPQR,19:33,Envío express
C3248,África,The Gambia,MINI HERE,Offline,Crítica,10/8/2021,324860417,11/18/2021,2271,421.89,364.69,958112.19,828210.99,Devuelto,Efectivo,50%,STUVWXYZ13,10:45,Envío a domicilio
C3214,Europa,Ireland,MINI HERE,Offline,Crítica,4/12/2020,321489417,4/13/2020,4718,152.58,97.44,719872.44,459721.92,Pendiente,Tarjeta de crédito,5%,34567890ABC,6:57,Envío estándar
C3281,Europa,San Marino,MINI HERE,Online,Baja,5/14/2022,328184640,6/29/2022,5983,437.2,263.33,2615767.6,1575503.39,Procesando,PayPal,10%,DEFGHIJKLMN,22:09,Envío nacional
C7918,África,United Arab Emirates,MINI HERE,Offline,Baja,5/30/2020,791869914,6/22/2020,760,651.21,524.96,494919.6,398969.6,Enviado,Transferencia bancaria,15%,OPQRSTUVWXY,12:20,Envío urgente
C8797,África,Mauritania,MINI HERE,Online,Media,6/28/2021,879781568,8/17/2021,5771,81.73,56.67,471663.83,327042.57,Entregado,Tarjeta de débito,20%,Z1234567891,1:32,Envío internacional
C7294,Centroamérica y Caribe,Nicaragua,MINI HERE,Offline,Crítica,3/19/2020,729468429,4/13/2020,4773,421.89,364.69,2013680.97,1740665.37,Cancelado,Efectivo,25%,1234ABCDEFGHI,17:44,Envío prioritario
C9987,Asia,Malaysia,MINI HERE,Offline,Alta,3/5/2020,998791825,3/21/2020,3551,109.28,35.84,388053.28,127267.84,Enviado,Tarjeta de crédito,30%,JKLMNOPQRS,13:55,Envío rápido
C6159,África,Zambia,MINI HERE,Online,Alta,1/30/2021,615925586,2/25/2021,4923,437.2,263.33,2152335.6,1296373.59,Procesando,PayPal,35%,TUVWXYZ5679,2:07,Envío terrestre
C8293,África,Malawi,MINI HERE,Online,Baja,3/7/2020,829356038,3/29/2020,3737,9.33,6.92,34866.21,25860.04,Devuelto,Transferencia bancaria,40%,90ABCDEFGH,8:18,Envío aéreo
C2578,África,Lesotho,MINI HERE,Offline,Alta,4/9/2022,257882010,4/17/2022,1872,81.73,56.67,152998.56,106086.24,Pendiente,Tarjeta de débito,45%,IJKLMNOPQR,14:30,Envío económico
C7406,África,Malawi,MINI HERE,Offline,Baja,2/11/2021,740614831,2/15/2021,3241,421.89,364.69,1367345.49,1181960.29,Entregado,Efectivo,50%,STUVWXYZ13,18:41,Envío express
C5869,África,Iraq,MINI HERE,Offline,Crítica,11/19/2020,586978328,12/6/2020,8786,421.89,364.69,3706725.54,3204166.34,Cancelado,Tarjeta de crédito,5%,34567890ABC,5:53,Envío a domicilio
C4267,Asia,Turkmenistan,MINI HERE,Offline,Media,6/9/2020,426708829,6/25/2020,1480,668.27,502.54,989039.6,743759.2,Procesando,PayPal,10%,XYZAB123CD,21:04,Envío estándar
C9598,África,United Arab Emirates,MINI HERE,Offline,Baja,6/19/2020,959855163,6/28/2020,1328,651.21,524.96,864806.88,697146.88,Enviado,Transferencia bancaria,15%,EFGHI456JK,11:16,Envío nacional
C7067,Asia,Maldives,MINI HERE,Online,Alta,1/20/2022,706778657,2/7/2022,366,668.27,502.54,244586.82,183929.64,Pendiente,Tarjeta de débito,20%,LMNOP789QR,7:27,Envío urgente
C9581,Europa,Romania,MINI HERE,Online,Crítica,5/29/2022,958153140,6/1/2022,7661,668.27,502.54,5119616.47,3849958.94,Devuelto,Efectivo,25%,STUVW012XY,23:39,Envío internacional
C8249,África,Lebanon,MINI HERE,Offline,Crítica,12/28/2021,824964940,2/5/2022,4313,437.2,263.33,1885643.6,1135742.29,Entregado,Tarjeta de crédito,30%,Z34567ABCD,16:50,Envío prioritario
C3885,Europa,Portugal,MINI HERE,Online,Alta,3/30/2020,388512885,5/3/2020,8451,437.2,263.33,3694777.2,2225401.83,Procesando,PayPal,35%,EFGHI890JK,4:01,Envío rápido
C2504,Europa,Bosnia and Herzegovina,MINI HERE,Offline,Crítica,9/22/2022,250408303,10/7/2022,236,651.21,524.96,153685.56,123890.56,Enviado,Transferencia bancaria,40%,LMNOP123QR,20:12,Envío terrestre
C1825,África,Iraq,MINI HERE,Offline,Crítica,7/10/2022,182575023,8/24/2022,6861,152.58,97.44,1046851.38,668535.84,Pendiente,Tarjeta de débito,45%,STUVW456XY,9:24,Envío aéreo
C4772,Europa,Moldova ,MINI HERE,Offline,Crítica,9/18/2021,477249372,11/6/2021,7549,109.28,35.84,824954.72,270556.16,Cancelado,Efectivo,50%,Z78901ABCD,15:35,Envío seguro
C5969,África,Liberia,MINI HERE,Offline,Alta,5/6/2021,596980178,6/17/2021,8556,205.7,117.11,1759969.2,1001993.16,Devuelto,Tarjeta de crédito,5%,EFGHI234JK,3:47,Envío express
C5246,África,Sudan,MINI HERE,Online,Baja,1/1/2020,524628770,1/3/2020,8166,255.28,159.42,2084616.48,1301823.72,Enviado,PayPal,10%,LMNOP567QR,19:58,Envío a domicilio
C3133,África,Democratic Republic of the Congo,MINI HERE,Online,Media,12/18/2020,313368976,2/2/2021,1698,437.2,263.33,742365.6,447134.34,Procesando,Transferencia bancaria,15%,STUVW890XY,10:10,Envío estándar
C5366,África,Morocco,MINI HERE,Offline,Media,3/13/2022,536687123,3/15/2022,6501,152.58,97.44,991922.58,633457.44,Pendiente,Tarjeta de débito,20%,Z12345ABCD,6:21,Envío nacional
C9383,Centroamérica y Caribe,Saint Vincent and the Grenadines,MINI HERE,Online,Media,8/20/2020,938382041,9/29/2020,6954,9.33,6.92,64880.82,48121.68,Enviado,Efectivo,25%,EFGHI678JK,22:32,Envío urgente
C8825,África,Pakistan,MINI HERE,Offline,Baja,3/12/2022,882565057,4/19/2022,9468,668.27,502.54,6327180.36,4758048.72,Devuelto,Tarjeta de crédito,30%,LMNOP901QR,12:43,Envío internacional
C7036,Europa,Sweden,MINI HERE,Online,Alta,4/27/2020,703659999,5/14/2020,7485,205.7,117.11,1539664.5,876568.35,Procesando,PayPal,35%,STUVW234XY,1:54,Envío prioritario
C3564,Australia y Oceanía,Palau,MINI HERE,Online,Crítica,4/24/2020,356403195,5/3/2020,6480,81.73,56.67,529610.4,367221.6,Entregado,Transferencia bancaria,40%,Z56789ABCD,17:05,Envío rápido
C7658,Europa,Poland,MINI HERE,Offline,Crítica,9/15/2020,765843474,10/21/2020,8958,205.7,117.11,1842660.6,1049071.38,Cancelado,Tarjeta de débito,45%,EFGHI012JK,13:17,Envío terrestre
C6773,África,Equatorial Guinea,MINI HERE,Online,Crítica,6/15/2020,677342164,7/15/2020,9453,421.89,364.69,3988126.17,3447414.57,Pendiente,Efectivo,50%,LMNOP345QR,2:28,Envío aéreo
C7065,Australia y Oceanía,Kiribati,MINI HERE,Offline,Media,4/30/2020,706573092,5/15/2020,9535,668.27,502.54,6371954.45,4791718.9,Devuelto,Tarjeta de crédito,5%,STUVW678XY,8:40,Envío económico
C1895,Asia,Myanmar,MINI HERE,Offline,Crítica,7/6/2021,189522588,8/1/2021,2800,205.7,117.11,575960,327908,Enviado,PayPal,10%,Z90123ABCD,9:48,Envío express
C3324,Centroamérica y Caribe,Haiti,MINI HERE,Online,Crítica,4/18/2021,332489478,5/26/2021,9880,668.27,502.54,6602507.6,4965095.2,Procesando,Transferencia bancaria,15%,EFGHI456JK,14:57,Envío a domicilio
C1620,África,Mauritius ,MINI HERE,Online,Media,3/26/2020,162085092,5/2/2020,3435,152.58,97.44,524112.3,334706.4,Entregado,Tarjeta de débito,20%,LMNOP789QR,18:25,Envío estándar
C5752,Europa,Luxembourg,MINI HERE,Online,Crítica,9/18/2020,575233256,11/5/2020,3158,205.7,117.11,649600.6,369833.38,Cancelado,Efectivo,25%,STUVW012XY,5:14,Envío nacional
C2891,Australia y Oceanía,Tonga,MINI HERE,Offline,Baja,8/31/2022,289170300,9/11/2022,773,109.28,35.84,84473.44,27704.32,Pendiente,Tarjeta de crédito,30%,Z34567ABCD,21:32,Envío urgente
C7914,Europa,Ukraine,MINI HERE,Offline,Alta,2/16/2022,791445052,2/19/2022,5033,154.06,90.93,775383.98,457650.69,Enviado,PayPal,35%,EFGHI890JK,11:06,Envío internacional
C4899,África,Sudan,MINI HERE,Online,Alta,4/7/2021,489918839,4/21/2021,6727,152.58,97.44,1026405.66,655478.88,Procesando,Transferencia bancaria,40%,LMNOP123QR,7:43,Envío prioritario
C5627,Europa,France,MINI HERE,Online,Baja,3/19/2021,562765491,4/11/2021,3669,668.27,502.54,2451882.63,1843819.26,Entregado,Tarjeta de débito,45%,STUVW456XY,23:19,Envío rápido
C9084,Asia,Laos,MINI HERE,Offline,Media,8/25/2020,908471333,9/16/2020,5711,109.28,35.84,624098.08,204682.24,Cancelado,Efectivo,50%,Z78901ABCD,16:54,Envío terrestre
C5958,Centroamérica y Caribe,Dominica,MINI HERE,Online,Crítica,1/31/2020,595835196,3/12/2020,9730,437.2,263.33,4253956,2562200.9,Devuelto,Tarjeta de crédito,5%,EFGHI234JK,3:28,Envío aéreo
C1139,Europa,Estonia,MINI HERE,Offline,Alta,6/3/2020,113968408,6/26/2020,4639,152.58,97.44,707818.62,452024.16,Enviado,PayPal,10%,LMNOP567QR,20:01,Envío seguro
C9222,África,Afghanistan,MINI HERE,Offline,Crítica,7/23/2021,922294795,9/11/2021,6380,81.73,56.67,521437.4,361554.6,Procesando,Transferencia bancaria,15%,STUVW890XY,8:39,Envío express
C5005,África,Eritrea,MINI HERE,Online,Crítica,11/29/2020,500550687,12/16/2020,2926,9.33,6.92,27299.58,20247.92,Pendiente,Tarjeta de débito,20%,Z12345ABCD,12:16,Envío a domicilio
C8987,África,Oman,MINI HERE,Online,Alta,8/8/2020,898784911,8/15/2020,9283,421.89,364.69,3916404.87,3385417.27,Enviado,Efectivo,25%,EFGHI678JK,4:50,Envío estándar
C1873,Centroamérica y Caribe,Cuba,MINI HERE,Offline,Media,4/18/2020,187358796,5/6/2020,2486,152.58,97.44,379313.88,242235.84,Devuelto,Tarjeta de crédito,30%,LMNOP901QR,19:37,Envío nacional
C1069,África,Oman,MINI HERE,Offline,Crítica,6/23/2021,106946170,7/27/2021,6603,205.7,117.11,1358237.1,773277.33,Cancelado,PayPal,35%,STUVW234XY,10:22,Envío urgente
C2185,Europa,Luxembourg,MINI HERE,Offline,Alta,4/29/2020,218533360,5/2/2020,7733,651.21,524.96,5035806.93,4059515.68,Procesando,Transferencia bancaria,40%,Z56789ABCD,6:11,Envío internacional
C1534,África,Namibia,MINI HERE,Offline,Baja,7/27/2020,153419196,8/7/2020,9004,651.21,524.96,5863494.84,4726739.84,Entregado,Tarjeta de débito,45%,EFGHI012JK,22:44,Envío prioritario
C9632,Asia,India,MINI HERE,Online,Alta,8/12/2020,963215005,8/21/2020,5580,9.33,6.92,52061.4,38613.6,Pendiente,Efectivo,50%,LMNOP345QR,15:29,Envío rápido
C1698,Australia y Oceanía,Palau,MINI HERE,Offline,Alta,9/14/2020,169844615,10/19/2020,9651,154.06,90.93,1486833.06,877565.43,Enviado,Tarjeta de crédito,5%,STUVW678XY,1:57,Envío terrestre
C3155,Europa,Serbia,MINI HERE,Online,Alta,6/26/2021,315544354,8/4/2021,5441,81.73,56.67,444692.93,308341.47,Cancelado,PayPal,10%,Z90123ABCD,17:35,Envío aéreo
C4128,África,Mauritania,MINI HERE,Offline,Crítica,7/26/2022,412863051,8/5/2022,4206,154.06,90.93,647976.36,382451.58,Devuelto,Transferencia bancaria,15%,EFGHI456JK,13:03,Envío económico
C8946,Asia,Maldives,MINI HERE,Offline,Alta,2/10/2021,894662034,2/13/2021,9232,9.33,6.92,86134.56,63885.44,Procesando,Tarjeta de débito,20%,LMNOP789QR,2:40,Envío express
C4641,África,Liberia,MINI HERE,Offline,Crítica,10/31/2021,464115130,11/9/2021,836,81.73,56.67,68326.28,47376.12,Pendiente,Efectivo,25%,STUVW012XY,8:18,Envío a domicilio
C1447,Europa,Greece,MINI HERE,Online,Media,4/4/2021,144708669,5/5/2021,1366,47.45,31.79,64816.7,43425.14,Enviado,Tarjeta de crédito,30%,Z34567ABCD,14:55,Envío estándar
C1302,Centroamérica y Caribe,Dominica,MINI HERE,Offline,Baja,8/11/2020,130241477,8/23/2020,202,9.33,6.92,1884.66,1397.84,Entregado,PayPal,35%,EFGHI890JK,18:33,Envío nacional
C2348,Asia,Vietnam,MINI HERE,Offline,Crítica,7/10/2021,234824883,7/19/2021,8756,205.7,117.11,1801109.2,1025415.16,Cancelado,Transferencia bancaria,40%,LMNOP123QR,5:07,Envío urgente
C3428,Asia,Sri Lanka,MINI HERE,Offline,Alta,9/24/2021,342882716,10/9/2021,5470,205.7,117.11,1125179,640591.7,Procesando,Tarjeta de débito,45%,STUVW456XY,21:45,Envío internacional
C8591,Europa,Portugal,MINI HERE,Offline,Media,3/28/2022,859151303,5/6/2022,818,668.27,502.54,546644.86,411077.72,Devuelto,Efectivo,50%,Z78901ABCD,11:23,Envío prioritario
C4586,Norteamérica,United States of America,MINI HERE,Offline,Crítica,2/26/2020,458679473,3/22/2020,2304,421.89,364.69,972034.56,840245.76,Procesando,Tarjeta de crédito,5%,EFGHI234JK,7:01,Envío rápido
C1368,Centroamérica y Caribe,Jamaica,MINI HERE,Online,Crítica,7/30/2021,136828553,9/2/2021,9464,152.58,97.44,1444017.12,922172.16,Entregado,PayPal,10%,LMNOP567QR,23:32,Envío terrestre
C9592,Europa,Cyprus,MINI HERE,Online,Alta,2/19/2020,959272372,3/1/2020,8867,255.28,159.42,2263567.76,1413577.14,Devuelto,Transferencia bancaria,15%,STUVW890XY,16:09,Envío aéreo
C9119,África,Iran,MINI HERE,Offline,Media,4/18/2021,911997258,5/7/2021,9110,205.7,117.11,1873927,1066872.1,Procesando,Tarjeta de débito,20%,Z12345ABCD,3:36,Envío seguro
C7513,Asia,Sri Lanka,MINI HERE,Offline,Crítica,12/4/2020,751302039,12/10/2020,5824,154.06,90.93,897245.44,529576.32,Enviado,Efectivo,25%,EFGHI678JK,20:13,Envío express
C8537,Australia y Oceanía,East Timor,MINI HERE,Online,Media,1/2/2021,853798043,2/5/2021,6669,152.58,97.44,1017556.02,649827.36,Enviado,Tarjeta de crédito,30%,LMNOP901QR,9:51,Envío a domicilio
C7664,África,Niger,MINI HERE,Online,Crítica,6/29/2022,766409099,7/3/2022,6338,421.89,364.69,2673938.82,2311405.22,Entregado,PayPal,35%,STUVW234XY,15:28,Envío estándar
C5563,Australia y Oceanía,Australia,MINI HERE,Online,Media,1/10/2021,556371533,2/9/2021,1555,9.33,6.92,14508.15,10760.6,Pendiente,Transferencia bancaria,40%,Z56789ABCD,4:55,Envío nacional
C3612,África,Botswana,MINI HERE,Online,Media,8/29/2022,361234176,9/11/2022,6075,255.28,159.42,1550826,968476.5,Enviado,Tarjeta de débito,45%,EFGHI012JK,19:24,Envío urgente
C8388,Europa,Portugal,MINI HERE,Online,Media,5/27/2022,838858354,6/16/2022,5683,9.33,6.92,53022.39,39326.36,Cancelado,Efectivo,50%,LMNOP345QR,10:06,Envío internacional
C9174,Asia,South Korea,MINI HERE,Offline,Alta,10/26/2022,917417895,10/28/2022,3197,47.45,31.79,151697.65,101632.63,Entregado,Tarjeta de crédito,5%,STUVW678XY,6:44,Envío prioritario
C9453,Asia,Philippines,MINI HERE,Offline,Media,2/28/2021,945399129,3/29/2021,3466,421.89,364.69,1462270.74,1264015.54,Enviado,PayPal,10%,Z90123ABCD,22:20,Envío rápido
C4416,Centroamérica y Caribe,Saint Vincent and the Grenadines,MINI HERE,Offline,Baja,3/23/2022,441600883,3/27/2022,8369,421.89,364.69,3530797.41,3052090.61,Procesando,Transferencia bancaria,15%,EFGHI456JK,12:37,Envío terrestre
C3451,Centroamérica y Caribe,Panama,MINI HERE,Online,Crítica,8/20/2022,345134484,10/7/2022,1818,154.06,90.93,280081.08,165310.74,Pendiente,Tarjeta de débito,20%,LMNOP789QR,1:14,Envío aéreo
C7654,Europa,Italy,MINI HERE,Offline,Crítica,11/4/2020,765423762,11/18/2020,4756,421.89,364.69,2006508.84,1734465.64,Entregado,Efectivo,25%,STUVW012XY,17:49,Envío económico
C5322,Asia,Tajikistan,MINI HERE,Offline,Media,6/6/2021,532205045,7/1/2021,154,255.28,159.42,39313.12,24550.68,Devuelto,Tarjeta de crédito,30%,Z34567ABCD,13:25,Envío express
C3455,Europa,Montenegro,MINI HERE,Online,Media,3/21/2022,345527160,4/28/2022,8020,154.06,90.93,1235561.2,729258.6,Cancelado,PayPal,35%,EFGHI890JK,2:03,Envío a domicilio
C5257,África,Sao Tome and Principe,MINI HERE,Online,Crítica,6/10/2021,525751435,7/5/2021,388,154.06,90.93,59775.28,35280.84,Pendiente,Transferencia bancaria,40%,LMNOP123QR,8:32,Envío estándar
C5635,África,Somalia,MINI HERE,Online,Baja,1/8/2022,563551700,2/24/2022,6326,154.06,90.93,974583.56,575223.18,Procesando,Tarjeta de débito,45%,STUVW456XY,14:10,Envío nacional
C4699,Europa,Italy,MINI HERE,Offline,Baja,7/25/2021,469914281,8/18/2021,6933,255.28,159.42,1769856.24,1105258.86,Pendiente,Efectivo,50%,Z78901ABCD,18:49,Envío urgente
C3261,Europa,Poland,MINI HERE,Online,Alta,5/14/2022,326138007,6/4/2022,339,421.89,364.69,143020.71,123629.91,Devuelto,Tarjeta de crédito,5%,EFGHI234JK,5:16,Envío internacional
C7338,Europa,Ukraine,MINI HERE,Offline,Crítica,5/29/2021,733834207,6/9/2021,6704,651.21,524.96,4365711.84,3519331.84,Enviado,PayPal,10%,LMNOP567QR,21:51,Envío prioritario
C5649,Asia,Cambodia,MINI HERE,Online,Crítica,5/12/2020,564926707,5/19/2020,3221,668.27,502.54,2152497.67,1618681.34,Procesando,Transferencia bancaria,15%,STUVW890XY,11:29,Envío rápido
C1116,Europa,Bosnia and Herzegovina,MINI HERE,Offline,Crítica,4/19/2021,111651837,5/25/2021,9115,109.28,35.84,996087.2,326681.6,Cancelado,Tarjeta de débito,20%,Z12345ABCD,7:06,Envío terrestre
C6365,Asia,Philippines,MINI HERE,Online,Media,5/28/2022,636558425,6/8/2022,639,154.06,90.93,98444.34,58104.27,Entregado,Efectivo,25%,EFGHI678JK,23:45,Envío aéreo
C3225,Asia,Japan,MINI HERE,Offline,Alta,4/9/2022,322507798,4/21/2022,6079,152.58,97.44,927533.82,592337.76,Procesando,Tarjeta de crédito,30%,LMNOP901QR,16:33,Envío seguro
C1226,Asia,Turkmenistan,MINI HERE,Offline,Alta,4/25/2021,122673785,4/29/2021,754,109.28,35.84,82397.12,27023.36,Enviado,PayPal,35%,STUVW234XY,3:10,Envío express
C6105,Europa,Andorra,MINI HERE,Offline,Media,5/12/2020,610542714,5/29/2020,2012,154.06,90.93,309968.72,182951.16,Entregado,Transferencia bancaria,40%,Z56789ABCD,20:42,Envío a domicilio
C6299,África,Kenya,MINI HERE,Online,Baja,1/23/2022,629913413,2/9/2022,4232,255.28,159.42,1080344.96,674665.44,Pendiente,Tarjeta de débito,45%,EFGHI012JK,9:18,Envío estándar
C4448,África,Mozambique,MINI HERE,Online,Alta,11/24/2020,444897210,1/1/2021,3826,109.28,35.84,418105.28,137123.84,Cancelado,Efectivo,50%,LMNOP345QR,15:54,Envío nacional
C3899,Australia y Oceanía,Solomon Islands,MINI HERE,Offline,Alta,10/3/2021,389917933,11/18/2021,4236,152.58,97.44,646328.88,412755.84,Devuelto,Tarjeta de crédito,5%,STUVW678XY,4:30,Envío urgente
C4197,África,Democratic Republic of the Congo,MINI HERE,Online,Alta,5/7/2021,419711911,6/1/2021,936,437.2,263.33,409219.2,246476.88,Procesando,PayPal,10%,Z90123ABCD,19:08,Envío internacional
C5593,África,Uganda,MINI HERE,Offline,Baja,1/27/2021,559327971,3/15/2021,6431,109.28,35.84,702779.68,230487.04,Enviado,Transferencia bancaria,15%,ABCDEFGHIJKL,10:45,Envío prioritario
C4541,Europa,Albania,MINI HERE,Online,Alta,9/29/2022,454127442,11/12/2022,5257,651.21,524.96,3423410.97,2759714.72,Pendiente,Tarjeta de débito,20%,MNOPQRSTUVWX,6:22,Envío rápido
C7197,Australia y Oceanía,Samoa ,MINI HERE,Online,Crítica,6/1/2021,719784152,7/11/2021,8981,205.7,117.11,1847391.7,1051764.91,Procesando,Efectivo,25%,YZ1234567891,22:59,Envío terrestre
C6922,Asia,Indonesia,MINI HERE,Online,Alta,2/16/2021,692284429,3/7/2021,1201,154.06,90.93,185026.06,109206.93,Devuelto,Tarjeta de crédito,30%,123ABCDEFGHI,12:37,Envío aéreo
C6779,África,South Africa,MINI HERE,Offline,Baja,1/12/2022,677927100,1/18/2022,2549,152.58,97.44,388926.42,248374.56,Enviado,PayPal,35%,JKLMNOPQRST,1:03,Envío económico
C6033,África,Malawi,MINI HERE,Online,Baja,10/27/2021,603323495,12/6/2021,5684,205.7,117.11,1169198.8,665653.24,Entregado,Transferencia bancaria,40%,UVWXYZ567891,17:29,Envío express
C4653,Europa,United Kingdom,MINI HERE,Online,Baja,1/11/2020,465397441,2/23/2020,300,109.28,35.84,32784,10752,Cancelado,Tarjeta de débito,45%,ABCDEFGHIJKL,13:07,Envío a domicilio
C7813,Centroamérica y Caribe,Jamaica,MINI HERE,Online,Alta,4/17/2022,781385266,4/22/2022,8119,255.28,159.42,2072618.32,1294330.98,Devuelto,Efectivo,50%,MNOPQRSTUVWX,2:43,Envío estándar
C3388,Asia,Nepal,MINI HERE,Offline,Media,10/21/2021,338835799,10/26/2021,7898,651.21,524.96,5143256.58,4146134.08,Pendiente,Tarjeta de crédito,5%,YZ1234567891,8:20,Envío nacional
C2456,África,Mali,MINI HERE,Online,Crítica,9/20/2020,245610368,10/22/2020,421,255.28,159.42,107472.88,67115.82,Procesando,PayPal,10%,123ABCDEFGHI,14:58,Envío urgente
C7798,Asia,China,MINI HERE,Online,Alta,3/7/2020,779882800,3/21/2020,3506,255.28,159.42,895011.68,558926.52,Enviado,Transferencia bancaria,15%,JKLMNOPQRST,18:36,Envío internacional
C9401,África,Togo,MINI HERE,Online,Baja,9/19/2021,940139424,11/2/2021,7002,81.73,56.67,572273.46,396803.34,Entregado,Tarjeta de débito,20%,UVWXYZ567891,5:13,Envío prioritario
C6951,Australia y Oceanía,Solomon Islands,MINI HERE,Offline,Alta,2/16/2020,695179069,2/16/2020,7790,668.27,502.54,5205823.3,3914786.6,Cancelado,Efectivo,25%,ABCDEFGHIJKL,21:39,Envío rápido
C5341,África,Central African Republic,MINI HERE,Offline,Crítica,1/12/2022,534113061,2/10/2022,4779,9.33,6.92,44588.07,33070.68,Enviado,Tarjeta de crédito,30%,MNOPQRSTUVWX,11:16,Envío terrestre
C1163,África,Swaziland,MINI HERE,Online,Baja,8/10/2021,116365230,8/20/2021,3912,437.2,263.33,1710326.4,1030146.96,Procesando,PayPal,35%,YZ1234567891,7:54,Envío aéreo
C5216,África,United Arab Emirates,MINI HERE,Online,Media,12/28/2021,521671903,2/6/2022,3164,205.7,117.11,650834.8,370536.04,Devuelto,Transferencia bancaria,40%,123ABCDEFGHI,23:29,Envío seguro
C2000,Australia y Oceanía,Fiji,MINI HERE,Offline,Baja,6/12/2022,200081908,6/12/2022,7538,47.45,31.79,357678.1,239633.02,Pendiente,Tarjeta de débito,45%,JKLMNOPQRST,16:04,Envío express
C8219,África,Swaziland,MINI HERE,Offline,Crítica,8/19/2022,821956574,9/27/2022,4071,437.2,263.33,1779841.2,1072016.43,Entregado,Efectivo,50%,UVWXYZ567891,3:42,Envío a domicilio
